class,aa_000,ab_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bn_000,bo_000,bp_000,bq_000,br_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cr_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,38,,44,42,0,0,0,0,0,0,136,9732,10118,0,0,0,5506,0,0,0,0,0,17778,13316,16744,1972,0,0,0,0,156,46,0,0,0,0,0,0,19986,0,0,0,202,64,106,402,4022,15186,4,0,0,0,18462,1188,182,54,46,36,18,0,0,0,34560,0,10,2,0,5506,310,11930,4778,,,,,,,,,16480,37.59,34560,34560,39322,30,32,3252,34300,19986,1209600,824,0,4,0,7271.04,0.0,12636.48,0,0,0,0,0,3222,13572,3066,102,24,0,0,2,8,34560,,190,18,44,278,286,9320,7262,2408,180,0,72,188,7724,32,0,96,0,18,8334,100,52,0,0,0,0,0,0,0,0,234,0,0,0,0,316,74,2220,596,0,0,0,0,0,118.22,64,13428,5848,616,54,32,6,2,0,0,0,0,0
neg,41820,,138,,0,0,,,,,,,,,,,1319472,0,202,0,,0,,2023822,,290846,0,0,0,0,216,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3252794,382,,134,0,,,611836,251830,345620,315560,,,,,,,197300,41820.52,3252794,3252794,3245404,17704,1662,79256,826340,2717016,1209600,76626,,,,2272858.56,0.0,442289.28,110,1064,,,,,,,,,,,,74,3252794,,,,,,,,,,,,,,,,,,,,,,160,,0,0,0,0,0,0,0,26866,38304,7138,0,0,91584,16470,67040,18300,0,0,0,0,2577490,1035.38,1158,,,,,,,,,,,0,0
neg,260,4,2,2,0,0,0,0,0,2572,16336,48578,20832,92,0,0,30836,0,0,0,3092,5782,85762,55502,120142,7084,0,0,0,0,36,10,0,0,0,0,0,0,0,22744,65666,0,3280,1254,1496,1756,4224,75084,586,724,4,2,75110,8680,2140,1084,904,250,178,58,2,4,209336,2,4,0,6,30836,2188,85212,33156,,,,,,,,,117060,259.65,209336,209336,195514,204,0,19226,206340,88752,1209600,3220,0,24,0,28545.6,2392.32,56403.84,30,228,0,0,14168,32926,31240,9724,310,34,8,0,2,14,209336,0,1968,162,456,5644,10400,20276,44026,5366,112,0,2,26,31378,152,0,14,0,0,35844,358,232,0,10834,0,0,0,0,0,0,2422,0,0,0,0,1416,382,5180,518,0,0,0,0,0,451.6,364,61446,17632,3426,838,2500,1174,832,562,0,0,0,0
neg,1280,,16,16,0,0,0,0,0,0,13740,37736,26898,608,0,0,32374,0,0,0,1204,1808,90458,83074,23598,4580,0,0,0,0,18,8,0,0,0,0,0,0,43378,6664,28940,0,218,54,40,96,23392,55182,0,0,0,0,31866,33136,9558,3614,674,98,28,8,0,0,115286,0,678,76,0,32374,1026,12794,10762,,,,,,,,,23240,1280.62,115286,115286,117846,274,22314,11298,114860,78982,1209600,2256,0,4,0,72024.96,0.0,6830.4,0,0,0,0,4530,24786,42396,6138,888,224,20,0,2,6,115286,,258,38,136,14242,3492,9318,48920,2520,58,0,26,62,72834,34880,0,0,0,14,72852,98,56,0,0,0,0,0,0,0,0,580,294,92,0,0,1668,360,960,88,0,0,0,0,280630,146.32,104,7948,13228,3818,2480,10520,40366,604,18,0,0,0,0
neg,30,,24,22,0,0,0,0,0,0,88,1562,12010,0,0,0,4180,0,314,0,0,0,7812,3152,12464,2010,0,0,0,0,118,54,0,0,0,0,0,0,10918,0,2742,0,2854,44,56,54,484,10164,4,0,0,0,12088,778,304,74,60,222,134,0,0,0,20296,0,8,14,0,4180,306,6948,5478,,,,,,,,,12260,30.62,20296,20296,22018,28,24,1824,20140,13660,1209600,764,0,12,0,5680.32,0.0,5180.16,0,14,0,0,0,1628,10214,1776,42,0,0,0,0,4,20296,,2878,16,26,470,498,3128,5570,1032,42,0,42,184,4882,28,0,4,0,0,6366,72,66,0,0,0,0,0,0,0,0,252,0,0,0,0,342,84,1440,144,0,0,0,0,0,74.72,52,8672,4222,592,56,80,38,0,0,0,0,0,0
neg,1153104,,0,1008,0,0,0,0,0,0,0,0,0,0,0,0,33647072,23184,0,0,1263836,1973510,52623280,46899924,17230798,5945716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,71123448,0,0,0,0,33647072,997688,9879066,7315652,343480,306180,302740,396100,531920,576600,533040,531980,266340,1153104.17,71123412,71123448,996,0,0,32528,887300,0,1209600,0,0,902,0,54142184.64,0.0,8479374.72,0,0,0,0,0,0,0,0,0,0,0,0,32,0,71123448,,0,0,0,0,0,0,0,0,0,0,910,1234,4435324,820838,0,24,0,0,4539438,0,0,0,0,0,0,0,0,0,0,503306,0,0,0,0,0,0,0,0,134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
neg,42756,,1430,1200,0,0,0,0,0,0,170,69524,1986212,611204,71168,1196,1234330,15270,0,0,0,0,2057546,1392018,835524,630446,0,0,0,0,2948,304,0,0,0,0,0,324222,535564,1806630,73058,0,2348,730,1952,170044,1874112,689672,616,0,0,0,1023556,580712,229026,184578,151186,130034,127264,309196,3922,0,2893266,54,444,378,12,1234330,54110,343018,488802,362540,333240,,,,,,,136420,42755.77,2893266,2893266,2902272,18818,5240,44058,470660,2739474,1209600,80574,0,164,0,2291719.68,0.0,443179.2,0,0,0,0,0,1036,810532,1512770,388596,20876,5286,378,76,84,2893266,,3558,338,58008,302404,151636,1623504,593940,6010,76,0,2130,784,2065170,92360,58,696,0,0,2305332,1086,56,0,0,0,0,0,0,0,0,34842,37634,7446,0,0,87590,17788,291920,89816,0,0,0,0,41754990,663,702,460092,460290,274654,114570,244568,290760,276840,247310,363486,6904,0,0
neg,14328,,216,198,0,0,0,0,0,0,186,3494,640096,262630,5760,454,449216,0,76,0,0,0,779340,650672,302756,109794,0,0,0,0,184,44,0,0,0,0,0,0,329344,566172,17100,0,2792,1682,1890,50816,629866,225534,36,0,0,0,322832,218142,97458,62396,39814,27228,27914,116746,86,0,1082200,14,8,190,0,449216,15142,194246,106936,,,,,,,,,301000,14328.24,1082200,1082200,1082530,6164,42994,107022,1080480,912634,1209600,24752,0,30,0,829620.48,0.0,81207.36,0,0,0,0,0,1134,174616,554586,176362,4456,1362,100,36,54,1082200,,2500,184,2490,53560,26658,496864,323938,6380,42,0,294,178,797436,73156,82,2018,0,0,834732,558,78,0,0,0,0,0,0,0,0,9454,7904,1352,0,0,25654,4420,35740,6106,0,0,0,0,1226200,534.54,436,88178,171008,107364,51708,145708,228254,87128,29774,3494,0,0,0
neg,41488,,506,464,0,0,0,0,0,0,892,518502,2363244,1230574,86360,0,2074404,0,0,0,0,0,3641236,3190690,672852,402626,0,0,0,0,2162,468,0,0,0,0,0,1162,2044278,295246,1858886,0,2176,638,876,145304,3011980,1038534,64,0,0,0,2383046,607308,282182,202246,156452,144726,412392,11220,0,0,4314456,0,42,710,32,2074404,69138,225070,443426,166880,197180,173360,,,,,,130160,41487.87,4314456,4314456,4311348,15314,919612,64618,680560,4199572,1209600,118806,0,246,0,2560198.08,0,1636020.48,0,0,0,0,0,49790,797742,2178738,1127752,38668,6570,312,1764,1820,4314456,,4084,510,2704,680402,984714,1676538,842090,8530,0,0,670,1328,1704262,138292,18,3164,0,0,2600522,5780,1080,0,0,0,0,0,0,0,0,32146,23022,4632,0,0,116852,30282,591800,707500,0,0,0,0,1487870,1385.46,1338,1688346,760430,355476,140002,252804,224084,255802,228740,286304,7584,0,0
neg,29270,,2130706434,750,0,0,0,0,0,0,334,139222,1448574,472426,16690,308,925860,0,0,0,0,0,1760188,1456506,399822,262256,0,0,0,0,2030,324,0,0,0,0,0,9654,831160,890182,346558,0,2008,1238,1078,1178,43890,2027734,428,0,0,0,753302,551046,206416,138592,102108,77952,116288,131838,12,0,2160392,78,496,1716,8,925860,31764,160436,237394,235260,,,,,,,,160600,29269.46,2160392,2160392,2158338,12429,2288,91842,946320,2077554,1209600,62342,2,56,0,1731188.16,7545.6,337444.8,0,472,0,0,0,928,661310,1145764,246076,19096,4252,128,14,24,2160392,,3002,380,17046,260472,80190,1220708,484950,10692,114,0,554,596,1741044,88464,0,84,0,130,1755408,1852,166,0,0,380,7864,0,0,0,0,20962,22012,10596,5523300,668938,54230,8648,6998620,710120,2116048,7978,0,0,0,712.44,850,360276,358082,277990,169672,374808,258102,142122,86372,50072,58,0,0
neg,40746,,926,852,0,0,0,0,0,0,990,469486,1583724,468808,20834,2588,1155264,0,106,0,0,0,2216228,1860674,423308,311644,0,0,0,0,4778,828,0,0,0,0,0,19214,1362270,1141760,23186,0,1508,462,778,53596,1928540,560718,828,0,0,0,755902,613868,227886,168836,131504,121962,217424,309042,6,0,2639944,96,94,440,8,1155264,36730,216772,204110,179620,212080,,,,,,,26740,40745.88,2639944,2639944,2635240,19448,4186,18592,215640,2546430,1209600,76592,0,46,0,2260486.08,0.0,283521.6,0,0,0,0,0,44168,764222,1297366,416804,19860,3626,384,284,290,2639944,,3414,424,48494,165308,79352,1538918,689240,21118,162,0,1372,2346,2240234,112842,0,3656,0,24,2270816,2142,250,0,0,0,0,0,0,0,0,20294,26050,5066,0,0,92598,14398,95960,16650,0,0,0,0,10745880,1046.48,1036,299564,448378,338586,155130,317258,270002,262644,237124,215580,2164,0,0
neg,16,2,2130706432,40,0,0,0,0,0,0,1082,3384,2416,0,0,0,2534,0,0,0,76,244,7106,4636,4722,878,0,0,0,0,2,66,0,0,0,0,0,0,0,1336,5546,0,64,4,36,866,6,644,5262,0,0,0,5308,608,124,94,60,26,314,70,128,150,11912,8,8,4,0,2534,204,2514,2194,,,,,,,,,4580,16.22,11912,11912,12648,26,0,1078,11780,6928,1209600,406,2,4,0,2950.08,0.0,3043.2,2,10,0,0,1380,2528,2090,328,556,0,0,0,0,8,11912,0,962,8,18,224,288,1592,3492,292,6,0,56,142,3382,68,0,0,0,0,3390,56,38,0,0,0,0,0,0,0,0,196,0,0,2380,488,106,36,7740,766,7566,28,0,0,0,0.74,42,4178,2328,258,44,56,18,0,0,0,0,0,0
neg,710,0,2130706432,18,0,0,0,0,0,54,33734,7204,2918,0,0,0,4126,0,0,0,802,1510,42642,36386,28628,2776,0,0,0,0,12,14,0,0,0,0,0,0,0,31970,11940,0,322,180,772,1870,1318,37472,1672,304,0,0,22200,10730,5172,2732,1476,562,606,214,188,30,72122,6,6,0,0,4126,458,21938,6536,,,,,,,,,28140,710.27,72122,72122,77080,190,178,6928,71520,44042,1209600,852,6,4,0,34696.32,0.0,7550.4,14,68,0,0,24212,13470,4800,1062,358,8,0,0,2,12,72122,0,1356,44,190,910,868,9590,28978,1896,78,0,8,20,35002,84,0,0,0,0,35510,132,56,0,0,0,0,0,0,0,0,648,66,24,16810,2004,362,106,143400,14836,70864,36,0,0,0,1.7,104,9920,4146,876,598,1602,2802,6922,16708,312,24,0,0
neg,18,2,100,86,0,0,0,0,0,0,1492,2980,2534,0,0,0,3010,0,0,0,0,0,8130,5582,6084,774,0,0,0,0,30,4,0,0,0,0,0,0,0,0,7006,0,72,0,14,1272,84,264,5300,0,0,0,5020,624,202,60,36,38,228,426,244,128,14242,2,12,0,0,3010,190,3964,2108,,,,,,,,,5900,17.14,14242,14242,16244,32,114,1304,14020,7058,1209600,384,2,0,0,2661.12,0,3026.88,0,16,0,0,1016,2754,2088,712,436,0,0,0,0,4,14242,0,1394,6,34,22,138,442,3952,1002,16,0,70,12,2526,78,0,12,0,0,3348,58,28,0,0,0,0,0,0,0,0,178,0,0,2036,236,112,32,18500,1916,14674,52,0,0,0,0.9,54,4522,2046,238,58,78,50,14,0,0,0,0,0
neg,38010,,1190,840,0,0,0,0,0,0,7638,463980,1957132,799912,29414,0,1679328,0,168,0,0,0,2580798,1987738,845540,543240,0,0,0,0,2658,902,0,0,0,0,746,193470,2327066,736794,0,0,2360,1614,3324,131946,2556906,561438,488,0,0,0,1359750,559594,173220,125528,133922,538192,367870,0,0,0,3426776,88,610,280,12,1679328,75116,428074,416326,285420,300720,,,,,,,254240,38010.33,3426776,3426776,3433344,22229,710080,96594,1002300,3258076,1209600,129518,0,176,0,2608219.2,11610.24,635183.04,0,0,0,0,0,37500,535104,1644396,942516,85482,10402,2676,5586,5814,3426776,,4338,616,107780,508890,110480,1567678,925504,32402,388,0,1456,2228,307824,75638,0,2460,0,0,2624616,3210,172,0,0,120,16088,0,0,0,0,47396,48876,8338,0,0,89776,17416,2854040,1733398,101858,22354,0,0,300190,959.5,1168,679578,880100,522128,236518,372976,278794,214816,72422,744,0,0,0
neg,29582,,2130706436,708,0,0,0,0,0,0,11932,727366,968602,270204,20398,582,867974,0,0,0,0,0,1743664,1487808,569226,222626,0,0,1134,0,2228,304,0,0,0,0,0,28334,514760,1195288,260698,0,1082,1360,850,84234,1499416,412110,28,0,0,0,503826,462682,177000,134816,116092,103628,140978,353896,6162,0,2313202,20,36,494,14,867974,22268,387996,180282,400220,,,,,,,,165840,29581.89,2313202,2313202,2306482,16200,2166,108032,1100160,1999094,1209600,60154,4,38,0,1718823.36,0.0,278983.68,0,0,0,0,0,155720,975902,717428,138952,9106,1852,120,314,324,2313202,,2308,332,58346,156280,60744,1329654,383670,7642,104,0,1166,1222,1712022,49682,0,11736,0,38,1732232,1534,52,0,0,0,0,0,0,0,0,13778,24376,7888,0,0,42866,7724,5521260,568012,0,0,0,0,417100,520.26,686,289982,384144,302364,126496,252680,264602,174702,87922,109154,7036,0,0
neg,14,,2130706432,6,0,0,0,0,0,0,92,0,17616,2594,0,0,6376,0,0,0,0,0,18534,12170,11828,3296,0,0,0,0,76,32,0,0,0,0,0,0,8938,0,11364,0,1042,16,46,74,2346,16538,240,0,0,0,19248,432,56,180,40,34,214,98,0,0,30390,6,4,2,0,6376,358,3260,8528,,,,,,,,,11580,13.58,30390,30390,38596,32,0,2804,30040,20302,1209600,648,2,12,0,3613.44,0.0,15656.64,0,0,0,0,0,66,9012,10906,318,0,0,0,2,8,30390,,1138,30,30,114,2802,9328,6248,586,26,0,10,288,5434,18,0,4,0,36,5700,120,60,0,0,0,0,0,0,0,0,310,0,0,0,0,124,32,10180,1002,0,0,0,0,0,82.08,72,17294,2914,94,0,0,0,0,0,0,0,0,0
neg,50862,,2130706432,210,0,0,0,0,0,0,136328,1958898,831042,87468,3796,38,1371080,0,0,0,328,660,2737074,2438354,407410,253734,0,0,0,0,360,130,0,0,0,0,0,0,1033908,247332,1736330,0,2812,948,988,26762,1304824,1669616,11620,0,0,0,878392,724718,299878,215492,160074,125898,161926,448350,2842,0,3145084,84,446,1688,38,1371080,28472,190668,214816,112460,164420,,,,,,,125920,50862.58,3145084,3145084,3123312,22388,13556,69058,721440,3017570,1209600,75114,2,86,0,2688478.08,0.0,326068.8,0,0,0,0,8542,726328,1654954,567034,54004,5856,852,0,110,116,3145084,,4502,372,78536,184090,91342,1753832,889396,15324,176,0,398,312,2376732,245844,0,39836,0,48,2717510,1974,430,0,0,0,0,0,0,0,0,16244,46618,21796,0,0,59816,11340,5417760,682584,0,0,0,0,11585980,889.92,942,351174,388636,297156,153666,373230,562466,581050,265504,44688,0,0,0
neg,328,0,52,46,0,0,0,0,0,0,16866,22288,2520,0,0,0,18422,0,64,0,2782,4614,46346,41736,17044,1936,0,0,0,0,42,104,0,0,0,0,0,0,0,702,40972,0,272,18,22,50,1098,1758,35974,2482,0,0,25764,6590,4624,1626,1210,810,630,334,62,24,66254,0,4,2,0,18422,558,10562,6354,,,,,,,,,16420,327.59,66254,66254,65436,116,130,6210,65540,41840,1209600,1518,2,10,0,24165.12,0.0,16399.68,0,32,0,0,8260,19292,11696,1868,490,60,8,0,0,10,66254,0,1470,46,56,2228,2040,13720,19306,2804,4,0,42,184,24500,1240,0,38,0,0,25412,152,184,0,0,0,0,0,0,0,0,560,0,0,0,0,0,0,0,0,0,0,0,0,0,217.84,140,18530,9256,3020,804,1986,3320,2014,2744,0,0,0,0
neg,354,,32,18,0,0,0,0,0,2214,15480,17472,3078,0,0,0,16470,0,0,0,1894,5770,50522,39214,38958,4426,0,0,0,0,74,42,0,0,0,0,0,0,0,10650,27594,0,2600,272,444,860,21852,12216,0,0,0,0,22954,6952,6144,1424,164,140,110,306,36,14,91440,6,8,28,2,16470,768,24936,13382,,,,,,,,,38100,354.57,91440,91440,88618,103,1284,8518,90620,38244,1209600,1152,0,18,0,19885.44,0.0,17320.32,12,102,0,2200,10124,19212,5382,902,374,38,12,0,6,14,91440,,1120,52,862,2488,596,5000,26110,2016,0,0,36,102,19418,8808,262,28,0,0,22724,288,126,0,0,0,0,0,0,0,0,906,34,4,12402,1948,536,108,3020,818,32820,130,0,0,0,776.3,208,19428,7448,1566,130,384,282,1634,7372,0,0,0,0
neg,25368,,2130706432,222,0,0,0,0,0,0,320,444922,1080364,308166,30726,0,893654,23638,0,0,0,0,1615472,1341064,486918,241034,0,0,0,0,306,596,0,0,0,0,0,264356,1137918,270598,191608,0,3094,1050,1480,3342,30198,1824930,386,0,0,0,799182,449622,178870,124498,91564,89282,130440,1018,0,0,2102620,32,296,158,6,893654,31258,277694,206614,308440,,,,,,,,175340,25367.45,2102620,2102620,2095598,9182,9610,87076,889740,1864518,1209600,44986,2,70,0,1504278.72,0.0,356971.2,12,442,0,0,0,14606,962156,699930,177808,9092,886,0,4,10,2102620,,3924,234,46004,182212,115538,1165282,341592,9604,86,0,264,1370,869614,50218,0,19218,0,20,1525260,1312,38,0,0,0,0,0,0,0,0,19630,37492,13048,0,0,33058,5894,11977360,1231030,0,0,0,0,0,689.88,664,370224,226256,256856,175250,622062,211358,2462,14,0,0,0,0
neg,56,0,4,4,0,0,0,0,0,4118,17466,11258,1698,0,0,0,10094,0,0,0,5952,11270,26308,22426,24060,3250,0,0,0,0,12,8,0,0,0,0,0,0,17670,4986,11884,0,1908,50,70,56,88,2024,14544,4864,10936,0,31382,1392,432,382,546,252,128,26,0,0,56414,8,14,8,0,10094,522,12624,11262,,,,,,,,,23340,55.67,56414,56414,57492,90,0,5162,55740,34688,1209600,1128,26,46,0,8335.68,5614.08,19400.64,6,56,0,1792,18492,6056,7422,510,148,120,0,0,0,18,56414,0,1538,44,92,614,3644,7686,18818,2092,12,0,10,10,7486,86,0,218,0,0,10280,190,82,0,0,20,8938,0,0,0,0,742,0,0,522,294,388,82,1520,152,6036,22,0,0,0,296.94,160,27014,5648,1138,276,220,152,36,56,0,0,0,0
neg,30510,,0,,0,0,0,0,0,0,9338,536188,879586,610148,36488,2408,1114964,2596,106,0,0,0,1779902,1496952,519064,241226,0,0,0,0,0,0,0,0,0,0,0,42124,765028,1219024,47980,0,4618,1850,2178,23080,1348420,693654,352,4,0,0,758480,334806,168314,126212,112056,119882,158602,206086,76998,12720,2299454,52,56,154,132,1114964,38530,313356,201568,229920,1310700,1310700,1310700,1310700,1310700,1310700,1310700,283000,30509.07,2299454,2299454,2271280,15017,203982,105806,1084220,2074156,1209600,0,,,,1854533.76,0.0,216034.56,,,0,0,0,156328,629134,670316,561170,50384,6474,350,,156,2299454,,3578,476,125292,90724,256618,1445614,141610,10242,2,0,,,,,,,,,,1696,102,0,0,0,0,0,0,0,0,24306,28052,4566,0,0,89838,15058,2004340,590870,0,3600,0,0,509090,,,231402,471654,325946,144832,287982,251876,169154,90880,98390,2040,0,0
pos,515386,0,,,,,16186,530916,2260600,5492920,8393696,10461300,3806918,885154,181168,21030,14818484,42680,862,,4262312,6402880,29630020,30369590,6808180,2827518,,0,756,0,,,0,0,0,0,0,0,302504,10469990,21222262,55132,262236,111490,146826,277762,17791796,4470306,8615778,373694,0,0,14637038,4119506,3121528,2357204,1684858,1261934,928250,756098,388082,2795390,40701940,,,,,14818484,352074,1564820,5227898,183800,157100,245760,228940,302720,290320,326860,229360,222340,515386.0,40701940,40701940,40520650,215471,,,748000,40074280,1209600,,,,,25118376.96,0.0,14950951.68,3224,5170,1803010,2561900,3544376,3400312,5132672,4640008,3736566,3339460,2836172,1055412,,,40701940,0,15458,1712,2988378,4617124,3104428,18963262,2277568,81008,948,2,876,9382,10530290,4525120,478,7318,0,0,10671632,,,,,,,,,,,247250,,,,,,,,,,,,,,,4238,11950964,2061054,1407904,807672,1938102,2323784,8443988,3044048,72326,46,,
neg,8,0,8,8,0,0,0,0,0,0,2144,1414,1200,0,0,0,962,0,0,0,114,248,3838,1960,10420,652,0,0,0,0,0,0,0,0,0,0,0,0,0,582,4176,0,58,2,300,796,46,134,3292,130,0,0,3374,278,70,68,92,144,484,70,28,150,14394,0,2,0,0,962,148,8602,1792,,,,,,,,,10220,7.72,14394,14394,16350,26,68,1366,14200,4796,1209600,248,4,4,0,1459.2,0.0,2194.56,0,10,0,0,1982,626,910,544,696,0,0,0,2,8,14394,0,1178,10,6,10,170,456,2386,492,50,0,4,0,1812,146,0,0,0,0,1914,50,52,0,0,0,0,0,0,0,0,216,0,0,100,162,30,8,2320,358,2,8,0,0,0,0.8,42,3394,1172,44,8,22,26,48,44,0,0,0,0
neg,38368,,136,132,0,0,0,0,0,0,1942,330968,1643764,431228,12042,446,1027872,0,0,0,0,0,2143020,1841160,378778,263774,0,0,0,0,244,102,0,0,0,0,0,132082,1109872,944366,234070,0,1364,480,742,23530,1638634,755606,34,0,0,0,633490,587818,275942,225964,192984,166188,215158,122810,36,0,2522306,60,30,366,0,1027872,30028,207586,170248,179960,184280,,,,,,,10100,38368.62,2522306,2522306,2525084,17271,4846,7444,98100,2420390,1209600,74808,2,42,0,2203074.24,0.0,215178.24,0,0,0,0,0,66832,891944,1226644,221396,10622,2736,216,36,42,2522306,,3600,396,29856,115240,86300,1568388,597458,18964,188,0,218,256,2163856,86362,0,1548,0,16,2213306,1538,242,0,0,0,0,0,0,0,0,16666,54546,7692,0,0,65506,13856,100500,17148,0,0,0,0,857780,808.58,1056,231528,490444,383776,173940,303760,276994,178708,118210,239122,23908,0,0
neg,2084,,144,138,0,0,0,0,0,0,19550,98954,38666,0,0,0,70692,0,0,0,0,0,147876,132262,34364,10024,0,0,0,0,210,342,0,0,0,0,0,14430,110238,10730,21772,0,252,44,80,162,37834,118724,74,0,0,0,76602,54604,15536,7812,1876,446,216,78,0,0,182314,28,8,606,2,70692,1830,22118,12198,,,,,,,,,33880,2084.94,182314,182314,184288,492,206,17842,181780,157170,1209600,4560,0,14,0,124110.72,0.0,32880.0,0,0,0,0,8344,61380,70596,14964,1588,284,14,0,0,14,182314,,346,38,108,21278,8126,30692,92286,4102,194,0,244,996,124934,60276,0,0,0,34,125854,228,120,0,0,0,0,0,0,0,0,916,312,104,0,0,3306,618,5920,764,0,0,0,0,1084950,169.4,114,35028,26368,13792,6446,15040,59178,1250,68,0,0,0,0
neg,120458,,290,262,0,0,0,0,0,0,74518,3031346,3067368,310964,20770,256,2822612,0,0,0,0,0,5758052,4903036,1077186,733678,0,0,0,0,298,98,0,0,0,0,0,364002,5338772,802448,0,0,3292,1392,1812,114144,4792232,1592156,194,0,0,0,1415196,1687086,620962,551846,492500,441186,525210,739854,31382,0,6836126,20,322,534,14,2822612,77132,583454,488138,208740,170180,185580,183460,199640,,,,119700,120457.09,6836126,6836126,6834086,50047,1552,70884,777420,6505222,1209600,201966,4,332,0,5946858.24,0.0,554640.96,0,0,0,0,1330,1178456,3103948,2062352,135966,18180,4816,174,2,12,6836126,,8026,1060,83040,213622,243598,4022050,1908484,25270,72,0,770,228,5884672,50782,0,306,0,8,6031568,3432,230,0,0,0,0,0,0,0,0,43766,146570,50908,0,0,129382,29260,15588060,1596144,0,0,0,0,825800,2246.18,2240,602000,897868,657378,309002,622532,541298,581648,590040,1594398,109058,0,0
neg,53852,,578,454,0,0,0,0,0,0,286,59376,2419118,1174454,52342,758,1625034,0,0,0,0,0,3341604,2942092,714876,338870,0,0,0,0,650,98,0,0,0,0,0,45422,486024,2520684,654204,0,3910,3402,5382,186880,3107762,398964,34,0,0,0,1268630,851308,373930,331348,302544,250234,192566,135666,108,0,4057152,76,72,1464,4,1625034,49938,457482,255660,176060,155300,314200,,,,,,63060,53851.18,4057152,4057152,4063860,23298,17874,38862,420940,3706334,1209600,132418,0,274,0,3124923.84,0.0,578921.28,0,0,0,0,0,6442,675384,2584252,411524,23472,5152,108,6,30,4057152,,5032,628,55484,336460,207088,2107272,973452,20816,102,0,930,352,2999478,64800,28,12058,0,0,3151272,2454,214,0,0,0,0,0,0,0,0,23252,66918,10788,0,0,124082,22096,476360,69270,0,0,0,0,4566520,1713.3,1424,605904,800440,467058,201072,390258,321516,249774,193028,451832,25452,0,0
neg,408,,0,,0,0,0,0,0,0,146,16992,20160,54,0,0,14402,0,0,0,0,0,38240,34012,6120,1428,0,0,0,0,0,0,0,0,0,0,0,0,30548,6804,0,0,112,38,52,64,330,36750,6,0,0,0,23974,11438,1362,356,124,60,24,14,0,0,44398,0,0,20,0,14402,432,1838,4252,1310700,1310700,1310700,1310700,1310700,1310700,1310700,1310700,5860,408.82,44398,44398,47770,97,566,4216,44080,37352,1209600,0,,,,30995.52,0.0,6270.72,,,0,0,0,9930,25454,1628,278,62,0,0,,4,44398,,106,6,450,2530,1756,21982,8124,2398,0,0,,,,,,,,,,106,36,0,0,0,0,0,0,0,0,298,36,6,0,0,848,144,211340,21856,0,0,0,0,0,,,6834,7914,20164,968,1072,262,138,0,0,0,0,0
neg,332,,0,,0,0,0,0,0,0,148,1066,32784,0,0,0,13716,0,202,0,0,0,40256,35564,8430,2126,0,0,0,0,0,0,0,0,0,0,0,0,28334,5664,0,0,170,124,220,146,424,32790,124,0,0,0,22606,7590,2618,714,186,140,86,58,0,0,48728,0,10,0,42,13716,588,3010,5392,,,,,,,,,8160,331.0,48728,48728,48024,94,536,4714,48440,33998,1209600,0,,,,24160.32,0.0,9718.08,,,0,0,0,618,20332,12272,668,108,0,0,,0,48728,,118,26,6074,1980,2390,16448,6372,588,2,0,,,,,,,,,,88,32,0,0,0,0,0,0,0,0,360,44,6,0,0,932,218,48900,5218,0,66,0,0,0,,,10478,9416,2312,506,994,10276,16,0,0,0,0,0
