class,aa_000,ac_000,ad_000,ae_000,af_000,ag_000,ag_001,ag_002,ag_003,ag_004,ag_005,ag_006,ag_007,ag_008,ag_009,ah_000,ai_000,aj_000,ak_000,al_000,am_0,an_000,ao_000,ap_000,aq_000,ar_000,as_000,at_000,au_000,av_000,ax_000,ay_000,ay_001,ay_002,ay_003,ay_004,ay_005,ay_006,ay_007,ay_008,ay_009,az_000,az_001,az_002,az_003,az_004,az_005,az_006,az_007,az_008,az_009,ba_000,ba_001,ba_002,ba_003,ba_004,ba_005,ba_006,ba_007,ba_008,ba_009,bb_000,bc_000,bd_000,be_000,bf_000,bg_000,bh_000,bi_000,bj_000,bk_000,bl_000,bm_000,bs_000,bt_000,bu_000,bv_000,bx_000,by_000,bz_000,ca_000,cb_000,cc_000,cd_000,ce_000,cf_000,cg_000,ch_000,ci_000,cj_000,ck_000,cl_000,cm_000,cn_000,cn_001,cn_002,cn_003,cn_004,cn_005,cn_006,cn_007,cn_008,cn_009,co_000,cp_000,cq_000,cs_000,cs_001,cs_002,cs_003,cs_004,cs_005,cs_006,cs_007,cs_008,cs_009,ct_000,cu_000,cv_000,cx_000,cy_000,cz_000,da_000,db_000,dc_000,dd_000,de_000,df_000,dg_000,dh_000,di_000,dj_000,dk_000,dl_000,dm_000,dn_000,do_000,dp_000,dq_000,dr_000,ds_000,dt_000,du_000,dv_000,dx_000,dy_000,dz_000,ea_000,eb_000,ec_00,ed_000,ee_000,ee_001,ee_002,ee_003,ee_004,ee_005,ee_006,ee_007,ee_008,ee_009,ef_000,eg_000
neg,4148,136,124,0,0,0,0,0,0,18218,284134,73252,138,0,0,155802,0,0,0,2104,3602,365368,328468,84486,28756,0,0,0,0,242,22,0,0,0,0,0,0,0,99748,275994,0,806,118,200,386,1240,7178,365812,2,0,0,191396,87488,37166,29720,13974,7552,3826,2882,1098,640,452096,74,154,198,0,155802,4814,44274,39860,,,,83320,4147.04,452096,452096,448598,1324,508,44454,450680,376100,1209600,17214,2,18,0,271334.4,34738.56,68413.44,2,146,0,0,7696,81314,222942,58470,4514,584,218,4,0,240,452096,2004,150,59010,22570,21522,145240,117848,7268,128,2,96,30,257468,45948,0,110,0,0,279144,764,116,0,0,3410,36810,0,0,0,0,2410,424,136,245676,34126,8056,3674,839480,88892,402384,506,0,0,3147090,712.32,392,109860,93912,37974,13702,23196,23552,22670,50712,164,0,0,8
neg,61152,1870,1678,0,0,0,0,0,0,15002,1551124,3035898,721414,42514,0,2247972,0,216,0,0,0,4441268,3552688,1273776,747630,0,0,0,0,2032,2368,0,0,0,0,0,0,2778004,1260916,1327032,0,6922,4650,12840,67188,3038420,2235884,48,0,0,0,2521880,1545660,491366,275268,173212,113512,122690,122272,92,0,5716580,146,280,4302,18,2247972,92098,484542,779126,303580,209360,277160,211360,61152.39,5716580,5716580,5668432,21326,29748,75788,862940,5365952,1209600,208670,4,160,0,4139368.32,0.0,1223269.44,0,0,0,0,0,473290,2480856,1997096,377578,32528,4604,0,14,28,5716580,10734,1288,72272,719780,409974,3351208,765886,34070,740,0,1836,3966,3716558,331892,0,300,0,36,4244826,5328,1254,0,0,0,0,0,0,0,0,49712,32830,8612,4919622,1672772,148032,51384,1822400,216962,265408,7740,0,0,1787630,2641.32,3138,1311836,1374262,510756,254732,619478,784782,412692,81416,15942,56,0,0
neg,126,16,14,0,0,0,0,0,0,4048,35238,18364,0,0,0,16586,0,0,0,0,0,47968,38080,20416,2544,0,0,0,0,6,16,0,0,0,0,0,0,0,750,56900,0,7000,508,1270,3366,4062,41444,0,0,0,0,46592,4330,1820,1208,234,1938,366,1016,110,36,68504,2,6,0,0,16586,762,9312,10986,1310700,1310700,1310700,19680,126.35,68504,68504,74628,128,0,6330,67660,57650,1209600,1076,0,8,0,11749.44,14904.96,24301.44,,,0,0,212,26774,23482,5642,1504,36,0,0,0,32,68504,6684,56,160,3184,8392,23582,14406,1172,14,0,22,20,11974,42,0,42,0,0,13252,178,130,40,15704,0,0,0,0,0,0,770,20,2,0,0,542,122,620,62,0,0,0,0,0,,,46642,5856,1796,640,1000,350,204,1162,0,0,0,0
neg,29682,674,586,0,0,0,0,0,0,212,299088,1146764,567532,22948,1340,916126,75110,0,0,0,0,1589390,1178822,659268,367568,0,0,0,0,1312,282,0,0,0,0,0,17824,1006238,818698,195124,0,2792,376,2026,55002,1420404,552184,5100,0,0,0,590968,467846,174792,146512,133522,127862,163190,214998,18164,30,2248966,60,146,124,62,916126,34654,316640,337236,390480,,,263840,29682.79,2248966,2248966,2246682,15608,3728,100744,1034860,2037884,1209600,63862,0,88,0,1675191.36,0,362247.36,0,0,0,0,0,36210,521850,1147796,316306,12814,2798,110,314,328,2248966,4330,340,42482,187932,114826,1417274,250438,20216,46,0,912,848,1501758,10612,0,160,0,54,1706138,1740,240,0,0,0,0,0,0,0,0,21062,21272,5850,0,0,61914,14478,890340,110416,916466,418,0,0,0,792.34,830,383178,301458,248266,127200,279006,255126,262098,170050,11502,0,0,0
neg,1434,2130706442,30,0,0,0,0,0,0,86,2074,37604,38296,0,0,32970,0,0,0,0,0,80998,74366,11828,4288,0,0,0,0,42,12,0,0,0,0,0,0,56062,21998,0,0,104,46,46,50,26336,51478,0,0,0,0,32222,35720,7306,2190,458,112,40,12,0,0,92842,4,256,12,0,32970,780,7560,4240,,,,11640,1434.48,92842,92842,94170,284,52,9130,92580,78060,1209600,1706,2,2,0,72240.96,0.0,5732.16,0,18,0,0,0,1120,9874,64644,2230,140,52,0,2,8,92842,160,16,384,2894,1184,16700,55580,1060,82,0,62,60,72122,47430,0,22,0,12,72590,76,38,0,0,0,0,0,0,0,0,460,466,188,0,0,1318,290,369620,36996,0,0,0,0,434500,69,48,6320,6886,3506,2166,6966,50990,1134,64,28,0,0,0
neg,42654,308,296,0,0,0,0,0,0,10594,349280,1729586,693332,38598,2010,1237578,0,0,0,0,0,2633918,2421262,385198,165468,0,0,0,0,798,148,0,0,0,0,0,67458,867698,1342212,546032,0,2594,2442,3352,217686,2325766,271548,12,0,0,0,748440,657912,221172,178422,158252,154458,302198,382990,19544,12,3019538,74,52,114,8,1237578,22380,233452,151090,177440,115300,,87520,42653.29,3019538,3019538,2990268,23740,61168,54600,595120,2823400,1209600,86668,2,66,0,2515982.4,0.0,288217.92,0,0,0,0,0,55258,768038,1500972,476648,17682,4322,480,8,14,3019538,3924,512,25928,108138,126330,1781746,754966,21248,608,0,364,660,608194,1018,0,12,0,58,2549314,1658,242,0,0,0,0,0,0,0,0,12604,42448,17266,0,0,75904,12430,27928760,3575966,2903218,216,0,0,2653330,1006.94,1170,303436,583696,451780,226836,409832,327614,243850,118668,151442,6246,0,0
neg,44322,166,78,0,0,0,0,0,225130,1499564,1073656,105112,880,0,0,1331198,0,0,0,114178,193740,3006062,2924398,911528,112656,0,0,0,0,84,370,0,0,0,0,0,0,51866,1711644,1140832,0,3232,586,1164,1766,14628,2882880,86,0,0,0,747912,1245266,531424,182994,86064,59582,50042,1058,0,0,4032692,10874,10254,1522,0,1331198,28280,724200,186194,267500,213060,272040,151480,44322.95,4032692,4032692,4034166,11526,958,35706,396180,2904342,1209600,109574,0,174,0,2499407.04,0.0,401125.44,2,530,0,39914,887934,1528740,379710,52076,13180,2688,100,0,4,10,4032692,6520,876,160776,233752,131708,1264298,1073670,32460,282,0,124,564,2475816,1156526,0,28,0,0,2525910,4272,1846,0,0,0,0,0,0,0,0,14258,16238,2184,4584362,506518,137422,17000,14600,3402,3925252,44298,0,0,0,1581.84,1770,431352,608562,315800,96358,164040,316302,124722,841190,6016,0,0,0
neg,240,44,42,0,0,0,0,0,0,152,2850,21980,3002,0,0,11596,0,0,0,0,0,29200,22186,16694,2370,0,0,0,0,122,42,0,0,0,0,0,0,26982,0,1002,0,1204,46,44,88,13184,13414,4,0,0,0,20002,5892,1266,176,106,190,334,18,0,0,45932,10,50,14,0,11596,486,10858,5784,,,,16240,239.08,45932,45932,49148,80,0,4274,45460,27984,1209600,1422,0,6,0,15799.68,0.0,11055.36,0,0,0,0,0,1352,13398,11362,1630,212,30,0,24,32,45932,1280,40,54,1326,1060,3300,18384,2448,92,0,86,194,17142,7244,0,14,0,62,17214,122,60,0,0,0,0,0,0,0,0,412,32,6,0,0,468,112,600,54,12248,90,0,0,0,186.92,106,12842,4850,1122,260,1140,7768,2,0,0,0,0,0
neg,678,12,10,0,0,0,0,0,4998,24500,8362,22172,9626,0,0,28074,0,292,0,5042,8140,65652,56958,37910,5236,0,0,0,0,68,32,0,0,0,0,0,0,0,55486,13950,222,1430,392,364,640,35888,30944,0,0,0,0,36150,22352,6696,2256,1072,298,274,466,90,4,108712,24,62,34,0,28074,1212,21504,16236,,,,37200,678.96,108712,108712,107716,226,244,10324,107880,69658,1209600,2540,14,18,0,46885.44,0.0,21737.28,6,46,0,3624,15288,17056,8958,23208,1360,130,34,0,18,26,108712,1106,30,1554,3530,7762,31282,23166,1228,0,0,10,24,45554,18422,0,76,0,0,48786,352,108,0,0,0,0,0,0,0,0,1022,50,8,22862,7496,1128,308,1200,384,12280,142,0,0,0,249.34,166,24306,15356,5808,4252,4932,2318,12430,256,0,0,0,0
neg,39930,190,104,0,0,0,0,0,0,7608,611836,1771312,455868,8782,558,1219924,0,0,0,0,0,2501092,2123350,530656,313502,0,0,0,0,506,166,0,0,0,0,0,14584,1358364,1148762,334254,0,2324,726,1874,189598,1909776,751244,422,0,0,0,1175588,621324,221618,158654,140054,296538,242188,0,0,0,3032498,0,4,222,2,1219924,37042,264040,265364,217160,212660,,94300,39929.06,3032498,3032498,3026572,17047,570,56202,605880,2855964,1209600,82944,0,126,0,2354116.8,0.0,498281.28,0,0,0,0,0,81726,963674,1366760,406894,30660,5742,508,1008,1020,3032498,4900,652,50236,361092,139980,1215508,1060648,22646,302,0,234,436,2314836,83648,0,17278,0,0,2386306,2306,516,0,0,0,0,0,0,0,0,21002,30250,5246,0,0,78522,11706,43400,6194,0,0,0,0,11093790,1236.74,1444,524080,594766,325678,161710,317968,329240,195924,140920,251510,14168,0,0
neg,3882,14,6,0,0,0,0,0,29710,176350,24736,4968,0,0,0,96830,0,0,0,17428,24930,214034,209442,43872,9182,0,0,0,0,64,10,0,0,0,0,0,0,0,12102,223662,0,1410,704,704,988,4604,227330,20,4,0,0,62704,68452,80300,15812,5084,1748,768,794,102,0,275492,106,60,104,0,96830,2082,21004,22476,1310700,1310700,1310700,42820,3881.92,275492,275492,272504,1147,0,26808,274240,235764,1209600,3006,0,30,0,179610.24,11775.36,43166.4,,,0,2710,161064,59888,9730,1994,362,16,0,0,4,8,275492,1196,52,7594,8212,19176,192882,6652,0,0,0,12,22,180560,98312,0,8,0,0,182710,266,168,450,19006,0,0,0,0,0,0,1732,612,128,0,0,3378,518,760,76,0,0,0,0,2877920,,,56904,15976,9384,4662,10446,14414,17162,106534,282,0,0,0
neg,62698,0,,0,0,0,0,0,0,55098,1249614,2199360,506358,272,0,2085766,3494,0,0,0,0,3575102,3196880,615896,319750,0,0,0,0,0,0,0,0,0,0,0,64914,1877588,1407902,660298,0,9850,8864,13832,18230,1334668,2625220,36,2,0,0,1682490,633840,338138,249416,225448,307566,473746,100006,52,0,4191488,0,54,1170,356,2085766,56160,285746,326224,198960,160080,160700,89080,62698.47,4191488,4191488,4157782,23293,682608,51904,555720,4010702,1209600,0,,,,3431094.72,0.0,570729.6,,,0,0,666,313422,1576480,1731722,357146,24786,6200,280,,0,4191488,4764,638,157790,341934,243306,2357218,896802,8222,28,0,,,,,,,,,,2660,330,0,0,0,0,0,0,0,0,28914,46470,9514,0,0,130462,23088,4529260,1078196,0,0,0,0,30968710,,,601442,678592,486308,240542,506770,433332,327140,236416,468214,31946,0,0
neg,38022,2726,,0,0,0,0,0,0,920,340976,2338870,1033420,86010,0,1736482,0,0,0,0,0,3578018,3146758,849750,315556,0,0,0,0,2464,140,0,0,0,0,0,80632,3626368,77380,15816,0,3678,1180,1948,7552,2451742,1332992,1104,0,0,0,2187730,573242,313262,223040,165634,140214,182586,14488,0,0,4428850,0,56,928,154,1736482,55086,425836,422024,266680,215100,212680,145680,38022.41,4428850,4428850,4436282,12589,304968,73358,788360,3800196,1209600,0,,,,2545464.0,0.0,1249176.0,0,0,0,0,0,23416,875052,1789580,985728,113756,12006,658,,0,4428850,7270,1062,5174,827192,583656,1787234,585070,3534,4,0,,,,,,,,,,8346,528,0,0,0,0,0,0,0,0,28452,16588,3464,0,0,111536,17706,9304180,1105198,0,0,0,0,2337700,2119.7,2408,1289220,996936,347124,128182,236586,156592,145760,139658,327286,32852,0,0
neg,54078,1150,1058,0,0,0,0,0,3092,192904,1709068,1783170,197034,11854,692,1719788,0,0,0,3760,7686,3501830,3084308,884584,340706,0,0,0,0,2278,416,0,0,0,0,0,80278,2002856,594132,1220548,0,2720,1264,2004,65328,2955854,870538,106,0,0,0,1201084,896888,221950,180530,152376,136762,186942,710392,206354,4536,4390978,348,690,284,32,1719788,34690,510124,367470,211000,220740,307080,135940,54077.7,4390978,4390978,4220676,32845,8462,58236,752520,3897814,1209600,106338,2,92,0,3125116.8,0.0,769662.72,0,0,0,0,14458,456932,1720270,1544474,143858,14250,3478,94,184,198,4390978,5932,710,62800,290224,188584,1761940,1542868,44208,548,0,1376,1088,2812292,7076,0,6750,0,18,3182664,2956,272,0,0,0,0,0,0,0,0,21474,78408,21176,0,0,98570,14030,6350240,909678,3921178,1124,0,0,15434640,1702.38,1722,799832,649744,455806,224790,530792,501794,430176,209606,94636,638,0,0
neg,12226,280,196,0,0,0,0,0,928,11138,201478,413496,41594,10792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,1136,0,0,0,0,0,0,12228,203446,463752,0,1924,800,1312,7210,78568,589612,0,0,0,0,187488,308766,107282,33362,17034,9558,7522,5848,1108,1458,0,62,62,98,0,0,0,0,0,,,,0,12226.05,0,0,847448,3588,0,0,0,679426,1209600,13034,8,14,0,575860.8,0.0,101816.64,10,176,0,1878,5592,125230,318098,194276,31646,2322,374,10,10,14,0,1600,126,54618,29826,110106,482582,568,0,0,0,230,1984,571860,104334,0,0,0,0,580018,536,50,0,0,0,0,0,0,0,0,0,1462,338,1013152,138732,17740,2414,3620,2904,708410,4074,0,0,11226080,300.98,356,106348,70906,32952,13792,31950,36850,53856,325380,7392,0,0,0
neg,41866,2936,2730,0,0,0,0,0,0,1792,1310,721672,1093110,1557360,683806,1649416,0,0,0,0,0,3405710,2825386,780022,495826,0,0,0,0,3510,732,0,0,0,0,0,5316,149152,292060,3612522,0,4138,2214,2798,99468,3049456,900964,12,0,0,0,2051008,925626,363994,237782,152954,106190,83784,131408,6304,0,4186752,2056,2302,1970,6,1649416,60838,222878,553960,222360,236140,206440,103760,41865.48,4186752,4186752,4187338,17981,1042,48930,546740,4059050,1209600,157566,0,178,0,2760043.2,0.0,1295116.8,0,0,0,0,0,112,482110,2362552,1132120,65150,16522,484,0,6,4186752,8506,950,14376,979962,333848,1348002,1348530,24544,332,0,4326,2072,2763756,213594,48,3134,0,0,2830598,4242,416,0,0,0,0,0,0,0,0,29582,19240,3892,0,0,118096,32632,110540,15652,0,0,0,0,40865500,2076.02,2306,1337808,896126,468108,168408,330756,397346,161130,110008,180056,9304,0,0
neg,125076,712,638,0,0,0,0,54,389086,2415114,3583500,1306114,124536,14590,0,3254224,0,0,0,220072,329918,6627358,5941486,1327626,717446,16,0,0,0,1274,2904,0,0,0,0,0,0,197806,5552494,2082694,0,4940,4042,7720,11492,2984028,4820772,0,0,0,0,2272254,3009916,1005372,491442,281926,182618,164936,182500,91756,150274,8176952,20,8730,3580,0,3254224,96776,559140,765998,158280,193480,171680,116620,125076.51,8176952,8176952,8165422,44183,948,78040,900700,7832994,1209600,233238,16,88,0,6405546.24,325036.8,1094152.32,12,670,0,65950,915430,2975260,2681022,1037638,137532,17980,2182,0,200,204,8176952,7640,1910,722932,414474,5803702,881452,884,0,0,0,536,5252,6444748,2200312,0,2844,0,0,6457962,9048,760,0,0,1920,326164,0,0,0,0,55466,52942,23326,23260616,2739588,202344,30296,16495820,1657724,7996414,84342,0,0,16569130,3503.26,4422,1477310,867408,688130,339802,799432,437904,1018924,2181994,22090,0,0,0
neg,10,44,18,0,0,0,0,0,0,70,2692,4506,0,0,0,2428,0,0,0,0,0,14090,12296,4352,684,0,0,0,0,4,6,0,0,0,0,0,0,6032,0,1236,0,1376,22,38,38,616,5178,0,0,0,0,5742,532,422,70,44,262,174,22,0,0,18454,0,0,0,0,2428,174,2006,2332,,,,4220,10.79,18454,18454,31814,24,0,1754,18280,7268,1209600,418,0,0,0,2302.08,0.0,3692.16,0,8,0,0,0,1486,5298,402,82,0,0,0,0,4,18454,1336,18,20,82,86,2274,2378,928,146,0,46,124,2402,66,0,54,0,0,3368,98,28,0,0,0,0,0,0,0,0,140,20,2,0,0,86,26,20,2,30656,68,0,0,0,259.84,42,5252,1754,206,30,26,0,0,0,0,0,0,0
neg,1816,2130706432,26,0,0,0,0,0,0,36080,102716,4512,0,0,0,12472,0,0,0,1102,2088,128936,112314,44120,12216,0,0,0,0,36,166,0,0,0,0,0,0,0,94996,48312,0,302,152,200,1260,366,124136,16584,308,0,0,81836,23132,11054,7770,4672,3410,4954,4532,1016,932,174266,26,92,12,0,12472,1584,23740,20102,,,,43380,1816.48,174266,174266,174078,625,338,17106,173200,144552,1209600,4318,4,14,0,98288.64,0.0,44822.4,8,62,0,0,17534,43418,34168,40402,4500,2812,474,0,22,28,174266,1470,58,8330,8050,12664,60406,49286,3004,40,0,32,320,99240,30468,0,0,0,0,102126,326,258,0,0,0,0,0,0,0,0,1922,442,116,47892,22434,2716,544,140780,18770,16420,254,0,2,804870,2.22,168,46936,18844,8452,3326,8948,22464,11376,22192,770,0,0,0
neg,40928,496,212,0,0,0,0,0,0,3086,627852,2128572,289276,5582,752,1418254,0,0,0,0,0,2803312,2475902,861594,231788,0,0,0,0,310,126,0,0,0,0,0,145166,974966,538062,1396926,0,5280,3514,6870,237624,2054822,746952,58,0,0,0,1309636,688492,334054,221330,152384,111524,99178,138434,88,0,3666144,162,66,2206,6,1418254,44620,586630,272652,246480,292100,308260,4440,40927.95,3666144,3666144,3670800,16553,5118,118686,25440,3055120,1209600,94828,0,116,0,2653465.92,0.0,397100.16,0,0,0,0,0,108278,1262188,1456900,201384,22308,3908,154,442,460,3666144,8128,1086,42372,270824,191686,2081788,442786,16144,306,0,1166,354,2584880,71188,52,1974,0,0,2699756,3454,374,0,0,0,0,0,0,0,0,23112,42030,7092,0,0,91142,22332,32720,12344,0,0,0,0,1206200,1901.12,2262,429442,624054,617416,324610,548176,299338,129180,49136,33572,196,0,0
neg,573704,234,190,0,0,0,0,0,120388,3234070,5215904,2657558,218860,9580,0,17030910,0,0,0,681388,971668,29778248,27165994,5417188,2630826,0,0,0,0,1926,984,0,0,0,0,8804,59476,307110,4440152,6640818,0,9084,3584,7182,17978,1863452,9554992,88,0,0,0,3318690,3781282,1881026,844870,435494,280796,229272,304864,236822,143244,35885382,5638,5396,15212,0,17030910,517636,2509896,2886308,167740,169040,184480,130660,573703.99,35885382,35885382,11877478,50869,2424,33990,716700,11456360,1209600,326112,0,280,0,30253019.52,0.0,4158553.92,10,754,0,17252,1385204,5309590,3392710,1182472,136956,28998,3142,36,1060,1078,35885382,10546,2160,139170,1163452,515160,8415926,1191558,18380,8,0,146,1576,9679376,3788312,0,14336,0,0,10006522,15190,3490,0,0,0,0,0,0,0,0,253324,53928,11870,18495032,3177582,453208,60374,166560,51172,7009614,49934,0,0,187586980,6226.48,5118,1659450,1846136,1039888,371348,732112,779056,742814,4245660,39896,0,0,0
neg,77194,0,,0,0,0,0,0,0,24740,1405078,2738196,599938,8924,0,2602842,1038,0,0,0,0,4719344,4389122,1049964,204764,0,0,0,0,0,0,0,0,0,0,0,241260,2805190,1728210,2212,0,8326,7082,12040,16532,2024962,2623206,84724,0,0,0,1687422,758926,445344,344848,270336,234032,270866,697010,68086,0,5770844,0,150,1284,278,2602842,42724,737398,310494,199520,136040,229940,246040,77193.2,5770844,5770844,5688384,26167,1928958,83676,917440,4776866,1209600,0,,,,4013769.6,0.0,749198.4,,,0,0,0,237656,1961766,2041184,477572,50756,7690,248,,0,5770844,7036,1026,3514,380494,282054,1084510,2970442,47730,64,0,,,,,,,,,,3616,534,0,0,0,0,0,0,0,0,23280,72664,13058,0,0,142812,38300,4176100,2390418,0,0,0,0,1118280,,,796976,989168,412362,171186,361178,338302,271282,235188,868658,332572,0,0
neg,4360,2130706434,332,0,0,0,0,0,0,1180,95732,195170,4870,0,0,126514,0,0,0,0,0,293098,263536,54474,21024,0,0,0,0,176,688,0,0,0,0,0,1408,113990,151988,29566,0,338,130,174,218,52424,243634,34,0,0,0,133402,112264,33590,12076,4002,1482,136,0,0,0,347648,0,172,266,14,126514,3762,31252,22978,,,,53460,4360.89,347648,347648,356186,1022,774,34308,346520,296952,1209600,10092,4,28,0,244959.36,0.0,51678.72,0,0,0,0,0,57490,159586,72694,6094,910,178,0,0,4,347648,556,78,2990,17500,22558,124834,123808,4526,102,0,434,1162,246176,940,0,22,0,60,247000,306,72,0,0,0,0,0,0,0,0,1970,1728,540,0,0,10298,2114,774680,80920,0,0,0,0,0,240.38,200,55204,56808,28826,12558,24190,22510,29024,35530,32278,24,0,0
neg,63226,0,,0,0,0,0,0,0,226,185252,2176830,1209520,25202,0,1889726,0,0,0,0,0,3305992,3044714,359190,236926,0,0,0,0,0,0,0,0,0,0,0,126078,1541122,1561452,368378,0,2234,1236,952,3018,12126,3496242,81222,0,0,0,1149756,851338,420172,291116,243978,519990,120680,0,0,0,3665452,0,2622,328,8,1889726,46564,208322,149962,117020,109920,125560,3180,63225.38,3665452,3665452,3684088,23641,36120,2034,32760,3597030,1209600,0,,,,3243420.48,0.0,351776.64,14,388,0,0,0,7582,702586,1772570,1078128,30370,4958,836,,0,3665452,2946,342,105628,210610,170220,2501216,600932,5124,12,0,,,,,,,,,,2098,36,0,0,0,0,0,0,0,0,19920,46858,9864,0,0,97332,17466,4793380,622028,0,0,0,0,62225400,700.12,774,364418,442502,408256,196022,440104,452636,482728,521330,277246,11788,0,0
neg,44436,816,762,0,0,0,0,0,0,1008,347234,2070298,652202,51376,3768,1477076,0,0,0,0,0,2800622,2333822,563936,401654,0,0,0,0,1734,528,0,0,0,0,0,42480,828112,1406118,849176,0,2736,1114,1894,123496,2048784,943904,3958,0,0,0,1132858,619816,217298,166898,133084,129114,221464,505354,0,0,3365270,148,458,666,28,1477076,48618,295514,267166,193500,273080,,90580,44435.28,3365270,3365270,3376278,24700,247006,90338,937120,3125886,1209600,111030,0,148,0,2497636.8,0,625842.24,0,0,0,0,0,19830,695782,1741586,631164,30262,6546,716,1320,3026,3365270,5616,626,58718,264938,131516,1209862,1420698,33268,644,0,1422,1914,1940984,74244,600,58310,4,38,2518464,2342,350,0,0,0,0,0,0,0,0,27072,46740,8140,0,0,69304,19226,441960,736386,0,0,0,0,43435460,1836.62,1508,649898,543068,356498,155810,342828,296296,247722,195216,333718,4832,0,0
neg,47294,118,106,0,0,0,0,0,48658,1243646,1343166,228948,16016,0,0,886670,0,0,0,70426,101678,2517730,2314492,670424,183848,0,0,0,0,282,262,0,0,0,0,0,0,83270,1503700,1293464,0,2912,2134,3162,4962,8812,2737778,111026,9648,0,0,1189938,569766,392434,252662,124654,88048,65042,78302,39900,79688,3259352,150,2982,764,20,886670,24376,328902,340308,223140,296820,,143360,47293.75,3259352,3259352,3216976,14085,80,78766,829580,2882194,1209600,61208,2,142,0,2354080.32,0.0,524423.04,56,574,0,548,691496,1383356,685174,109188,8142,2212,318,0,0,74,3259352,4506,648,37466,360526,79704,1776370,606546,14470,196,2,128,438,2389326,1285704,0,146,0,0,2389390,7392,4354,0,0,0,0,0,0,0,0,16610,4198,2618,3061046,450036,41664,9290,15373280,1537866,3177288,1686,0,0,7293830,1439.2,1400,549414,283758,154258,61182,144262,253478,1347084,75862,11100,36,0,0
neg,330484,0,,0,0,0,0,0,0,495096,5258108,12712028,2969402,9306,0,9986508,0,0,0,2052,3088,19890012,18593250,2051710,1006646,0,0,0,0,0,0,0,0,0,0,0,298480,3597476,17267092,280892,0,18852,9686,13510,24186,6921622,14455916,146,20,0,2,8460696,3521362,2033220,1571430,1353818,1318472,1727756,1309600,143264,4322,21947514,2018,386,7690,626,9986508,163712,938610,1106446,142700,87620,103340,13500,330484.21,21947514,21947514,21723250,137556,1267918,113504,131760,21443940,1209600,0,,,,19814260.8,0,1603460.16,,,0,0,81972,2525208,10258468,7822108,670518,73618,12010,38,,0,21947514,18596,3330,646322,1076740,2763638,16043796,883268,8250,0,0,,,,,,,,,,13412,2954,0,0,0,0,0,0,0,0,88154,358734,53070,0,0,558824,66308,68458380,8142158,0,0,0,0,42614750,,,1697734,4784798,2992146,1681696,4994942,2345616,1174776,593800,1035220,143212,0,0
neg,40232,82,52,0,0,0,0,0,0,146,120710,2004306,540174,11618,0,1283324,0,0,0,0,0,2431346,2212384,346954,176552,0,0,0,0,90,26,0,0,0,0,0,6606,400244,1669462,600642,0,1548,1130,1098,1190,35256,2635948,784,0,0,0,899442,743924,360226,219760,148658,108308,91586,104982,68,0,2778770,706,676,138,2,1283324,33584,181016,165110,148800,153600,,40420,40231.16,2778770,2778770,2791664,15121,17754,33388,354700,2676954,1209600,69514,2,110,0,2378046.72,0.0,297159.36,0,750,0,0,0,380,889122,1500472,269594,14334,3052,0,0,4,2778770,3238,488,1500,126782,161894,1105860,1260484,16488,220,0,92,58,1378658,160034,0,1954,0,0,2400920,1538,138,0,0,0,0,0,0,0,0,15254,24696,5110,0,0,100382,17884,4494120,550448,0,0,0,0,231160,756.82,950,311566,478512,381812,200778,516068,523802,186018,51936,26386,76,0,0
neg,40782,404,356,0,0,0,0,0,0,1810,134674,1675770,851166,70578,15686,1455376,0,0,0,0,0,2384780,1994670,522948,338758,0,0,1522,0,1518,402,0,0,0,0,0,53018,1386758,661934,647974,0,2922,2486,2062,299662,2137830,304694,28,0,0,0,914306,511460,175694,116352,94402,97228,218398,621838,6,0,2908260,604,436,656,2,1455376,55486,281412,239602,209680,220220,,87780,40781.5,2908260,2908260,2922930,23914,1616,44872,482820,2749684,1209600,99066,0,76,0,2512785.6,0,234689.28,0,0,0,0,0,10626,376526,1432382,882094,39502,7438,1116,48,52,2908260,3934,470,13116,144178,122856,1940424,512190,12410,106,0,610,1108,2125000,182228,0,1132,0,0,2529436,1632,162,0,0,0,0,0,0,0,0,32902,50720,8182,0,0,94358,15560,966740,167206,0,0,0,0,1519460,1075.6,1166,256424,684480,389946,176784,339220,371582,266498,146092,118432,226,0,0
neg,192,26,24,0,0,0,0,0,0,84,18134,6878,58,0,0,8876,0,0,0,0,0,26116,22636,6304,1554,0,0,0,0,16,8,0,0,0,0,0,0,22888,0,2266,0,2364,28,34,22,1286,21420,0,0,0,0,16076,6360,1204,458,226,604,206,20,0,0,32442,0,48,2,2,8876,416,2596,3694,,,,6140,191.73,32442,32442,39088,81,136,3098,32220,25154,1209600,1312,0,4,0,17274.24,0.0,5552.64,0,18,0,0,0,13968,9414,1142,544,86,0,0,0,4,32442,2404,20,138,1400,1882,11532,6546,1178,54,0,58,92,16884,6248,0,18,0,0,18214,64,32,0,0,0,0,0,0,0,0,240,32,12,0,0,806,178,1440,234,0,0,0,0,0,155.88,58,8292,7108,8768,878,38,42,24,4,0,0,0,0
